	ABL2	ACVR2A	AFF3	ALK	AMER1	APC	ARHGAP35	ARID1A	ARID1B	ARID2	ARNT	ASXL1	ASXL2	ATF7IP	ATM	ATR	ATRX	BAP1	BCL6	BCL9	BCL9L	BCOR	BCORL1	BRAF	BRCA2	BRD4	CACNA1A	CAMTA1	CARD11	CASP8	CCND1	CCND2	CCNE1	CD79B	CDH1	CDH11	CDK12	CDK4	CDK6	CDKN1A	CDKN1B	CDKN2A	CHD3	CHD4	CHD8	CIC	CLTC	CREBBP	CTCF	CTNNB1	CUX1	DDR2	DDX5	DEK	DICER1	DNMT1	EGFR	ELF3	ELK4	EP300	ERBB2	ERBB3	ERBB4	ERCC2	ESR1	ETV1	ETV5	EZH2	FAS	FAT1	FAT4	FBXW7	FCGR2B	FCRL4	FGFR1	FGFR2	FGFR3	FGFR4	FHIT	FLT4	FOXA1	FOXL2	FOXO1	FOXO3	FUBP1	GATA2	GATA3	GNAS	GRIN2A	GTF2I	H3F3A	HEY1	HIST1H3B	HLF	HMGA2	IDH1	IDH2	IKBKB	IKZF3	IL7R	INPPL1	IRS4	JAK1	JAK3	KANSL1	KAT6A	KDM5A	KDM6A	KDR	KEAP1	KIT	KLF5	KMT2A	KMT2B	KMT2C	KMT2D	KRAS	LPP	LRP1B	MACF1	MAP2K1	MAP2K4	MAP3K1	MAP3K13	MDM2	MDM4	MECOM	MED12	MET	MGA	MITF	MSI2	MTOR	MYC	MYCL	MYH9	NCOA2	NCOR1	NCOR2	NF1	NF2	NFATC2	NFE2L2	NIPBL	NKX2-1	NOTCH1	NOTCH2	NRAS	NRG1	NSD1	NTRK1	NTRK3	NUTM1	PBRM1	PBX1	PDGFRA	PIK3CA	PIK3CB	PIK3CG	PIK3R1	PLXNB2	POLE	POLQ	PPM1D	PPP2R1A	PRDM1	PREX2	PSIP1	PTEN	PTPN13	PTPRB	PTPRC	PTPRK	PTPRT	RAC1	RAD21	RAF1	RANBP2	RARA	RASA1	RB1	RBM10	RNF43	ROS1	RPL22	RUNX1T1	SALL4	SCAF4	SETBP1	SETD2	SMAD4	SMARCA4	SOS1	SOX17	SOX2	SOX9	SPEN	SPOP	STAG2	STIL	STK11	TCF7L2	TERT	TET1	TP53	TP63	TRRAP	TSC1	UBR5	UNCX	USP6	USP9X	VHL	WWTR1	ZBTB16	ZFHX3	ZNF521
hsa-miR-3065-3p	0.10825	0.0	0.0	0.0	0.0	-0.016325	-4.3563	-0.0051813	0.0	0.0	0.003028	-102.73	0.0	0.0	-3.3585	0.00024325	0.094221	0.0	0.0	0.0	0.0	0.0	47.6	0.0	0.0	0.0	0.0	0.0	-0.97791	-0.0035451	0.0	0.0	-0.00485	0.0	0.0	0.0	0.0	0.0	-27.989	0.0	0.0	0.0	0.0	0.0	0.0	-2.8631	-7.1016	0.0	0.0	-0.04187	0.0	21.095	0.0	0.0	0.0	0.0	0.0	0.0039342	0.016971	0.0	0.0	0.0	0.0	-3.4862	0.0	0.42861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034671	0.0	0.20693	0.0014725	0.0	0.0	0.0	0.0	-0.029674	0.0	-17.793	0.0	0.0	0.079382	-0.0020722	0.0	28.747	0.0	-0.0027411	0.0	0.0	0.0	0.10966	0.0	-28.231	0.0	-0.018761	0.0	0.0	0.0019727	-0.081669	0.0	-112.27	0.0	0.0	0.00024288	0.0	8.2345e-05	0.0	0.0	0.0	0.0	0.0	-0.021506	0.0	0.0	0.0	0.0052367	0.0	-0.098358	0.0	0.0	0.0	0.0	0.0	0.0	23.958	0.0	0.0	-0.0014202	0.037448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022887	-0.76563	0.0	0.0	0.0	-9.775	0.36765	-0.00067073	0.0	0.0	0.0	0.0	-0.0017413	0.0	0.0	-0.021075	-0.0042372	0.0	0.0	0.0	31.932	0.0	0.0	0.0	0.0	0.0	0.0	-0.023796	0.0	0.0	-7.0413	0.0	0.0	11.456	0.0	0.0	-3.415	0.0	-0.01405	-0.013747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-11.006	0.0	0.0	0.0	0.53592	0.0	0.010498	0.84081	-0.011143	0.0	0.0	0.0	0.0	0.057165	0.0	-0.01911	0.0	0.0	0.49011	-31.485	0.0	0.0	0.0	0.0	0.00089376
hsa-miR-3065-5p	0.0	0.0	0.0	0.0	0.0	-0.011606	0.0	0.0023686	0.0	0.0	0.0021927	-71.57	0.0	0.0	-10.824	-0.00043826	0.20709	0.0	0.0	0.0	0.0	0.0	27.31	0.0	0.0	0.0	0.011729	-0.054313	-0.021075	-0.0027223	0.0	0.0	-0.0054499	0.0	0.0	0.0	0.0	0.0	5.2828	0.0	0.0	0.0	0.0	0.0	0.0	-2.2473	-5.2002	0.0	0.0	-0.03312	0.24109	0.91527	0.0	0.0	0.0	0.14605	0.0	0.0050792	0.0	0.0	0.0	0.0	0.0	-2.7568	0.0	-2.0881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034552	0.0	-0.10992	0.0027286	0.0	0.0	0.0	-8.456	0.0	0.0	124.21	0.0	0.0	0.0	-0.0013862	0.0	42.111	0.0	-0.0014613	0.0	0.0	0.0	0.12717	0.0	-51.629	0.0	-0.054684	0.0	0.0	0.0039981	-0.064138	0.0	111.46	0.0	0.0	0.0036034	0.0	-0.00087908	0.0	0.0	0.0	0.0	0.0	-0.016427	0.0	0.0	-0.52308	0.0056812	0.0	-0.06005	0.0	0.0	0.0	0.0	0.0	0.0	58.217	0.0	0.0	0.0018042	0.0072936	0.0	0.0	0.0	0.0	0.0	0.0	1.9648	0.0025371	-1.3355	0.0	0.0	0.0	-22.075	0.069761	-0.00081797	0.0	0.0	0.0	0.0	-0.06823	0.0	0.0	-0.017525	-0.0030699	0.0	0.0	4.9296	-7.0385	0.0	0.0	0.0	0.043328	0.0	0.0	0.014934	0.0	0.0	-11.459	0.0	0.0	-14.941	0.0	0.0	-1.2855	0.0	-0.021295	-0.011115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-11.923	0.0	0.0	0.0	0.18353	0.0	0.016171	-16.448	-0.052582	0.0	0.0	0.0	0.097718	0.0031278	0.0	-0.11863	0.0	0.99206	0.0	-23.85	0.0	0.0	0.0	0.0	0.0049182
hsa-miR-3074-5p	0.0	0.0	0.0	0.0	0.0	-0.0049202	1.8519	0.01347	0.0	0.0	-0.00029777	27.767	0.0	0.0	9.1554	0.0050098	0.0	-0.037949	0.0	0.0	0.0	0.0	-91.018	0.0	0.0	0.0	0.0	0.0	0.0	-0.0032648	0.0	0.0	-0.007732	0.0	0.0	0.0	0.0	0.0	-9.3277	0.0	0.0	0.0	0.0	0.0	0.0	-0.31501	-4.3996	0.0	0.0	-0.0099821	0.0	12.949	0.0	0.0	-0.01195	0.0	0.0	-0.0030952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-10.818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00045425	0.0	0.24637	-0.0042387	0.0	0.0	0.0	147.62	-0.13754	0.0	42.209	0.0	0.0	0.0	0.00015805	0.0	9.1205	0.0	0.0047596	0.0	0.0	0.0	0.009567	0.0	33.928	0.0	0.049173	0.0	0.0	0.011431	0.21679	0.0	23.405	-0.021042	0.0	0.0037756	0.0	-0.0055353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0044411	0.0	-0.061355	0.0	0.0	0.0	0.0	0.0	9.04	69.104	0.0	0.0	-0.0064089	0.02659	0.0	0.0	0.0	0.0	0.0	0.0	5.3813	0.0024861	0.99501	0.0	0.0	0.0	44.012	-0.22148	-0.00040273	0.0	-1.1819	0.0	0.0	-0.009297	0.0	0.0	-0.00011374	-0.0050925	0.0	0.0	14.932	-35.96	0.0	0.0	0.0	0.27246	0.0	0.0	-0.015507	0.0	0.0	17.536	0.0	0.0	-22.436	0.0	0.0	4.8986	0.0	0.026303	0.020021	0.0	0.0	0.0	0.0	0.0	0.0	0.099979	0.0	0.0	0.0	0.0	179.6	0.0	0.0	0.0	0.54221	0.0	0.018581	-11.538	-0.037942	0.0	0.0	0.0	0.0	0.0	0.0	-0.068393	0.0	0.0	0.0	32.427	0.0	0.0	0.0	0.0	0.0023481
hsa-miR-30a-3p	0.0	0.0	0.0	-0.075083	0.0	-0.0028829	1.151	-0.015821	0.0	0.0	0.0028715	-68.034	0.0	0.0	-4.8968	-0.00044265	-0.0087539	0.043536	0.0	0.0	0.0	0.0	-60.548	0.0	0.0	0.0	0.0	0.0	-5.5154	-0.006527	0.0	0.0	0.024189	0.0	0.0	0.0	0.0	0.0	-30.258	0.0	0.0	0.039841	0.0	0.0	0.0	2.3546	-6.1597	0.0	0.0	-0.028334	0.0	36.428	0.0	0.0	0.0	0.0	0.0	0.0018745	0.0	0.0	0.0	0.0	0.0	2.8403	0.27422	1.8587	0.0	0.0	0.0	0.0	0.0	0.0	0.037863	0.0016111	0.0	0.2298	-0.0048909	0.0	0.0	0.0	-34.511	-0.019793	0.0	-0.10636	0.0	0.0	0.0	-0.0017337	0.0	-10.679	0.0	-0.0034392	0.0	0.0	0.0	0.0	0.0	61.826	0.0	0.040958	0.0	0.0	-0.0083601	0.0	0.0	154.47	0.0	0.0	-0.0043213	0.0	-0.0057983	0.0	0.0	0.0	0.0	0.0	-0.062938	0.0	0.0	0.0	-0.0017619	0.0	0.027872	0.0	0.0	0.0	0.017721	0.0	0.0	17.667	0.0	0.0	0.00056477	-0.007038	0.0	-0.0054882	0.0	0.0	0.0	0.0	0.0	-0.0019836	-3.8095	0.0	0.0	0.0	-80.125	0.16188	-0.0018511	0.0	16.62	0.0	0.0	0.0	0.0	0.0	0.01108	-0.0065562	0.0	0.0	-2.3823	22.439	0.0	0.0	0.043491	0.054813	0.0	0.0	-0.041436	0.0	0.0	0.0	0.0	0.0	-24.146	0.0	0.0	-1.1751	0.0	0.093662	-0.0027396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28945	18.931	0.0	0.0	0.0	0.0	0.0	-0.0060653	11.175	-0.001514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-19.049	0.0	0.0	0.0	0.0	-0.0028508
hsa-miR-30a-5p	0.0	0.0	0.0	-0.05593	0.0	-0.018354	2.0805	-0.025118	0.0	0.0	0.0023711	-59.695	0.0	0.0	-1.378	-0.00088361	-0.13988	0.14533	0.0	0.0	0.0	0.0	-24.445	0.0	0.0	0.0	0.0	0.0	-5.3256	-0.0074175	0.0	0.0	0.030165	0.0	0.0	0.0	0.0	0.0	17.476	0.0	0.0	0.0	0.0	0.0	0.0	-0.7275	-6.3344	0.0	0.0	-0.026417	0.0	-30.572	0.0	0.0	0.0	0.0	0.0	0.0055408	0.0	0.0	0.0	0.0	0.0	1.6844	0.0	0.42601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014279	0.0	0.14337	-0.0043349	0.0	0.0	0.0	-41.953	0.0	0.0	-36.241	0.0	0.0	0.0	-0.0037972	0.0	-8.5008	0.0	-0.0065619	0.0	0.0	0.0	-0.1915	0.0	-152.81	0.0	0.059938	0.0	0.0	-0.0078073	0.0	0.0	-18.523	0.0	0.0	-0.0056462	0.0	-0.0049209	0.0	0.0	0.0	0.0	0.0	-0.00452	0.0	0.0	0.0	-0.0011764	0.0	0.042129	0.063996	0.0	0.0	0.014891	0.0	2.3528	-40.663	0.0	0.0	-0.00077351	-0.0090369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.9737e-06	-2.1381	0.0	-0.0056685	0.0	-45.1	0.17084	-0.00067825	0.0	0.0	0.0	0.0	0.064447	0.0	0.0	0.011196	-0.0051694	0.0	-0.081512	14.434	42.882	0.0	0.0	0.023656	0.0	0.0	0.0	-0.068963	0.10809	0.0	15.053	0.0	0.0	-17.928	0.0	0.0	0.7904	0.0	0.095326	-0.0054191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1495	8.5826	0.0	0.0	0.0	-0.041266	0.029969	-0.0017869	22.509	-0.015588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19184	0.0	-13.547	0.0	0.0	0.0	0.0	-0.0024868
hsa-miR-30b-3p	-0.041962	0.0	0.0	0.0	0.0	-0.0023131	-0.015128	-0.015278	0.0	0.0	-0.0026716	27.737	0.0	0.0	0.0	0.0012188	0.0	0.0	0.0	0.0	0.0	0.0	-41.993	0.0	0.0	0.0	-0.0057825	0.11076	6.5159	-3.2154e-05	0.0	0.0	-0.0033264	0.0	0.0	0.0	0.0	0.0	-10.361	0.0	0.0	0.0	0.0	0.0	0.0	-1.4382	-1.7018	0.0	0.0	0.0080095	0.0	-31.77	0.0	0.0	0.0	0.0	0.0	0.0020279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.649	0.0	0.0284	0.0	0.0	0.0	0.0	0.0	-0.002276	0.0	0.064985	-0.00035897	0.0	0.0	0.0	23.991	-0.10497	0.0	-13.624	0.0	0.0	0.0	-0.0039487	0.0	-3.0969	0.0	0.0079209	-0.049421	0.0	0.0	0.0	0.0	179.43	0.0	0.042631	0.0	0.0	-0.0049676	0.0	0.0	123.06	0.0	0.0	-0.0019678	0.0	-0.0052477	0.0	0.0	0.0	0.0	0.0	0.043704	0.0	0.0	0.0	-0.0072755	0.0	-0.05069	-0.10131	0.0	0.0	-0.053536	-1.1668	-2.9056	-9.8795	0.0	0.0	0.00011483	0.065795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00075722	-1.7581	0.0	0.0	0.0	-16.239	0.0	0.00012994	0.0	-4.9772	0.0	0.0	-0.03196	0.0	0.0	-0.02416	-0.003282	0.0	0.0	10.431	-6.1177	0.0	0.0	0.0	0.0	0.0	0.0	-0.0037853	0.0	0.0	0.0	0.0	0.0	-19.858	0.0	0.0	-0.63231	0.0	-0.04983	-0.015912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.1993	-0.15077	0.1135	0.0	0.0	0.0	0.0	-0.022852	-13.723	-0.014932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.10816	0.0	67.749	0.0	0.0	0.0	0.0	0.0020379
hsa-miR-30b-5p	0.0	0.0	0.0	0.0	0.0	-0.01514	-1.656	-0.026477	0.0	0.0	-0.0032147	9.3358	0.063105	0.0	0.0	0.0068733	0.0	0.0	0.0	0.0	0.0	0.0	-9.3542	0.0	0.0	0.0	0.0	0.0	-2.7424	-0.0031608	-0.0028594	0.0	-0.0040302	0.0	0.0	0.0	0.0	0.0	-5.5531	0.0	0.0	0.0	0.0	0.0	0.0	-3.741	-1.2087	0.0	0.0	0.01817	0.0	-27.709	0.0	0.0	-0.013666	0.0	0.0	0.0017218	0.0	0.0	0.0	0.0	0.0	0.0	-1.4156	0.0	0.0	0.0	0.0	0.0	0.0	-0.0058244	-0.083513	-0.0022238	0.0	0.25752	-0.0041836	0.0	0.0	0.0	-28.291	-0.030719	0.0	36.902	0.0	0.0	0.0	-0.0012767	0.0	-20.771	0.0	0.0083698	0.0	0.0	0.0	0.0	0.0	88.954	0.0	-0.090445	0.0	0.0	-0.0084597	0.0	0.0	0.0	0.0	0.0	-0.004576	0.0	-0.006034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0048464	0.0	0.017499	-0.054062	0.0	0.0	-0.020903	0.0	0.0	14.301	0.0	0.0	0.0013273	0.038681	0.0	0.0	0.0	0.0	0.0	0.0	0.23151	-0.0019312	-0.87165	0.0	0.0	0.0	4.5938	0.38097	0.00074635	0.0	-5.6113	0.0	0.0	-0.0279	0.0	0.0	-0.014862	-0.0011729	0.0	0.0	4.0143	25.934	0.0	0.0	0.0	0.0	0.0	0.0	-0.042647	0.0	0.0	-13.381	0.0	0.0	44.653	0.0	0.0	0.10348	0.0	-0.047588	-0.010012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.8948	25.996	0.0	0.0	0.0	-0.73232	0.0	-0.0024628	6.0986	0.047379	0.0	0.0	0.0	0.0	0.0	0.0	0.079261	0.0	0.0	0.0	-18.632	0.0	0.0	0.0	0.0	3.2273e-05
hsa-miR-30c-1-3p	-0.047252	0.0	0.021404	0.0	0.0	-0.007041	-3.7895	-0.0049405	0.0	0.0	-0.0015205	25.549	0.0	0.0	-7.7061	-0.0022488	0.0	-0.0069358	0.0	0.0	0.0	0.0	245.16	0.0	0.0	0.0	0.0	0.040836	0.0	-0.0017941	0.0	0.0	-0.010739	0.0	0.0	0.0	-1.3598	0.0	12.584	0.0	0.0	0.0	0.0	0.0	-0.0030032	-1.2321	-6.3227	0.0	0.0	0.0047274	0.0	0.0	0.0	0.0	0.013918	0.0	0.0	0.0011665	0.0	0.0	0.0	0.0	0.0	-1.488	0.0	-9.4528	0.0	-0.25363	0.0	0.0	0.0	0.0	0.0	-0.0032292	0.0	0.32914	0.0024403	0.0	0.0	0.0	-36.092	-0.13332	0.0	3.687	0.0	0.0	0.0	-0.0037711	0.0	-60.604	0.0	-0.0031468	0.0	0.0	0.0	0.0	0.0	-295.32	0.0	-0.012994	0.0	0.0	-0.0054898	0.0	0.0	-139.89	0.10913	0.0	0.0010669	0.0	-0.0030813	0.0	0.0	0.0	0.0	0.0	-0.0095945	-0.061139	0.0	0.0	-0.0031872	0.0	-0.021799	-0.10443	0.0	0.0	-0.060549	0.0	-4.5185	32.76	0.0	0.0	0.0024273	-0.13492	0.049593	0.0	-2.8934	0.0	0.0	0.0	-3.5187	-0.0059819	-0.33195	0.0	0.0	0.0	91.077	-0.25704	0.00016876	0.0	12.852	0.0	0.0	-0.027739	0.0	0.0	-0.010761	-0.006502	0.0	0.0	14.053	7.4053	0.0	0.0	0.0	0.0	0.0	0.0	0.003131	0.0	0.0	-6.656	0.0	0.0	-50.902	0.0	-0.61875	3.7437	0.0	-0.10447	-0.0035163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.69	1.6873	0.0	0.0	0.0	-0.32941	0.0	0.0047648	4.5696	0.075363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7647	0.0	-2.9768	0.0	-0.26628	0.0	0.0	-0.0014715
hsa-miR-30c-2-3p	0.0	0.0	0.0	-0.044943	0.0	-0.0014293	1.2885	-0.024426	0.0	0.0	0.0023758	-64.958	0.0	0.0	0.0	-0.0027528	0.0	0.0	0.0	0.0	0.0	0.0	-65.591	0.0	0.0	0.0	0.0	-0.0092139	0.0	-0.0067123	0.0	0.0	0.021206	0.0	0.10538	0.0	0.95083	0.0	3.9934	0.0	0.0	0.098614	0.0	0.0	0.0	0.13151	-4.5558	0.0	0.0	-0.024472	0.0	24.533	0.0	0.0	0.0	0.0	0.0	0.00059794	0.0	0.0	0.0	0.0	0.0	3.6834	0.0	-3.635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00037553	0.0	-0.18159	-0.0049627	0.0	0.0	0.0	-31.566	0.0	0.0	11.265	0.0	0.0	0.0	-0.0023426	0.0	1.8276	0.0	-0.0064903	0.089641	0.0	0.0	-0.043695	0.0	226.83	0.0	0.033741	0.0	0.0	-0.0078723	0.0	0.0	-109.73	0.038993	0.0	-0.0021506	0.0	-0.0065135	0.0	0.0	0.0	0.0	0.0	-0.025814	0.0	0.0	0.0	0.00089229	0.0	-0.040127	0.0	0.0	0.0	0.056485	0.0	0.0	40.683	0.0	0.0	-0.0011728	0.022371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0019149	-2.5952	0.0	0.0	0.0	-104.5	0.1104	-0.00087787	0.0	0.0	0.0	0.0	0.064436	0.0	0.0	-0.0013606	-0.0060139	0.0	-0.068524	14.005	-10.224	0.0	0.0	0.03571	0.0	0.0	0.0	-0.035254	0.0	0.0	-6.1014	0.0	0.0	-0.029931	0.0	0.0	3.4616	0.0	0.10941	-0.0036488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.329	0.0	0.0	0.0	-0.17238	0.021094	0.013915	28.928	0.064015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.94048	0.0	23.753	0.0	0.0	0.0	0.0	-0.0036034
hsa-miR-30c-5p	0.0	0.0	0.0	0.0	0.0	-0.030451	0.83028	-0.017812	0.0	0.0	0.0010715	2.2036	0.0	0.0	4.1556	0.0050452	0.0	0.0	0.0	0.0	0.0	0.0	-17.009	0.0	0.0	0.0	0.0	0.0	0.0	-0.0020207	0.01594	0.0	0.02354	0.0	0.0	0.0	0.0	0.0	49.009	0.0	0.0	0.0	0.0	0.0	0.0	-2.4621	-6.5575	0.0	0.0	-0.012256	0.0	-29.053	0.0	0.0	0.0	0.0	0.0	0.0080288	0.0	0.0	0.0	0.0	0.0	-1.8485	0.0	0.0	0.0	0.0	-0.025621	0.0	0.0	0.0	0.0	0.00013995	0.0	0.20892	0.0028173	0.0	0.0	0.0	-0.86759	0.0	0.0	-13.666	0.0	0.0	0.0	-0.005538	0.0	-34.179	0.0	-0.003778	0.10964	-0.071563	0.0	0.0	0.0	-41.635	0.0	0.077429	0.0	0.0	-0.0080466	0.0	0.0	127.54	0.0	0.0	-0.0038963	0.0	0.0061884	0.0	0.0	0.0	0.0	0.0	-0.10522	0.0	0.0	0.0	0.0055809	0.0	0.15647	0.023799	0.0	0.0	0.0	0.0	0.0	-3.0507	0.0	0.0	0.0018477	-0.015382	0.0946	0.0	0.0	0.0	0.0	0.0	0.0	-0.00059978	-0.74173	0.0	0.0	0.0	29.858	0.28946	-0.0014065	0.0	0.0	0.0	0.0	0.13267	0.0	0.0	-0.0035681	0.002296	0.0	0.0	14.68	38.296	0.0	0.0	0.0	0.0	0.0	0.0	-0.076058	0.0	0.0	-17.235	0.0	0.0	-3.4778	0.0	0.0	1.207	0.0	0.025409	-0.018815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.848	0.0	0.0	0.0	-0.1995	0.0	-0.0074477	68.14	-0.032588	0.0	0.0	0.0	0.0	0.0	0.0	-0.035238	0.0	0.0	0.0	-31.538	0.0	0.0	0.0	0.0	-0.0011373
hsa-miR-30d-3p	-0.12716	0.0	0.0	0.0	0.0	-0.0032631	3.9176	-0.0079669	0.0	0.0	-0.0025247	-12.661	0.0	0.0	0.0	0.0024568	-0.06561	0.0	0.0	0.0	0.0	0.0	-58.305	0.0	0.0	0.0	-0.0029298	0.0	-8.686	-0.00066422	-0.054068	0.0	-0.0096283	0.0	0.0	0.0	0.0	0.0	-16.273	0.0	0.0	0.0	0.0	0.0	0.0	0.65444	-1.9769	0.0	0.0	0.028199	0.0	4.3306	0.0	0.0	0.068871	0.0	0.0	0.002034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.3892	0.0	0.15395	0.0	0.0	0.0	0.0	-0.054188	0.0015447	0.0	-0.17303	-0.0023538	0.0	0.0	0.0	0.0	0.0	0.0	-3.9534	0.0	0.0	0.0	0.00017881	0.0	3.3358	0.0	0.0069608	0.0	0.0	0.0	0.0	0.0	78.083	0.0	-0.043751	0.0	0.0	-0.0044652	0.0	0.0	-34.902	-0.12312	0.0	-0.0018245	0.0	-0.0064191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0091581	-0.12105	0.036949	-0.013299	0.0	0.0	-0.045461	-1.6636	-2.8686	-15.377	0.0	0.0	-0.00018898	0.012956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0034199	-1.5808	0.0	0.0	0.0	-54.414	0.10357	0.00052093	0.0	-0.91803	0.0	0.0	0.0	0.0	0.0	-0.014908	-0.002157	0.0	0.0	-0.50707	-14.298	0.0	0.0	0.0	-0.13573	0.0	0.0	0.009671	0.0	0.0	0.0	0.0	0.0	61.61	0.0	0.0	0.60061	0.0	-0.034133	-0.018066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5819	32.804	0.0	0.0	0.0	-0.12782	0.0	0.0006463	16.413	0.06573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.568	0.0	0.0	0.0	0.0	0.002693
hsa-miR-30d-5p	0.0	0.0	0.0	0.0	0.0	-0.0031496	-5.1631	-0.024782	0.0	0.0	-0.00050931	24.854	0.0	0.0	3.7156	0.0063966	-0.011874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.025901	0.0	0.0	-0.0031447	0.0	0.0	0.0072709	0.0	0.0	0.0	0.0	0.0	-35.855	0.0	0.0	0.0	0.0	0.0	0.0	-4.7919	-1.1333	0.0	0.0	0.022377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.1559e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.5436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002271	0.0	-0.28021	0.00050776	0.0	0.0	0.0	16.215	0.0	0.0	-28.255	0.0	0.0	0.0	0.0010837	0.0	-32.16	0.0	0.0078082	0.0	0.0	0.0	0.0	0.0	-71.443	0.0	-0.0047204	0.0	0.0	-0.0087156	0.0	0.0	152.46	0.0	0.0	-0.0040661	0.0	0.0023295	0.0	0.0	-0.044408	0.0	0.0	0.0	0.0	0.0	0.0	-0.009582	0.0	0.022282	-0.022856	0.0	0.0	0.0	0.0	0.0	-92.821	0.0	-0.050078	-0.00085504	0.11137	0.0	0.0	0.0	0.0	0.0	0.0	0.73792	-0.0034349	-3.11	0.0	0.0	0.0	22.109	0.47	0.00088144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.021725	-0.0052455	0.0	0.0	-15.073	-5.5793	0.0	0.0	0.03495	-0.14786	0.0	0.0	-0.030387	0.0	0.0	0.0	0.0	0.0	-46.413	0.12656	0.0	2.7848	0.0	-0.065135	-0.012005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.86415	-26.939	0.18428	0.0	0.0	-0.13424	0.0	-0.015053	4.9565	-0.064426	0.0	0.0	0.0	0.0	0.0	0.0	0.13663	0.0	0.0	0.0	-34.639	0.0	0.0	0.0	0.0	0.001841
