	ABL2	ACVR2A	AFF3	ALK	AMER1	APC	ARHGAP35	ARID1A	ARID1B	ARID2	ARNT	ASXL1	ASXL2	ATF7IP	ATM	ATR	ATRX	BAP1	BCL6	BCL9	BCL9L	BCOR	BCORL1	BRAF	BRCA2	BRD4	CACNA1A	CAMTA1	CARD11	CASP8	CCND1	CCND2	CCNE1	CD79B	CDH1	CDH11	CDK12	CDK4	CDK6	CDKN1A	CDKN1B	CDKN2A	CHD3	CHD4	CHD8	CIC	CLTC	CREBBP	CTCF	CTNNB1	CUX1	DDR2	DDX5	DEK	DICER1	DNMT1	EGFR	ELF3	ELK4	EP300	ERBB2	ERBB3	ERBB4	ERCC2	ESR1	ETV1	ETV5	EZH2	FAS	FAT1	FAT4	FBXW7	FCGR2B	FCRL4	FGFR1	FGFR2	FGFR3	FGFR4	FHIT	FLT4	FOXA1	FOXL2	FOXO1	FOXO3	FUBP1	GATA2	GATA3	GNAS	GRIN2A	GTF2I	H3F3A	HEY1	HIST1H3B	HLF	HMGA2	IDH1	IDH2	IKBKB	IKZF3	IL7R	INPPL1	IRS4	JAK1	JAK3	KANSL1	KAT6A	KDM5A	KDM6A	KDR	KEAP1	KIT	KLF5	KMT2A	KMT2B	KMT2C	KMT2D	KRAS	LPP	LRP1B	MACF1	MAP2K1	MAP2K4	MAP3K1	MAP3K13	MDM2	MDM4	MECOM	MED12	MET	MGA	MITF	MSI2	MTOR	MYC	MYCL	MYH9	NCOA2	NCOR1	NCOR2	NF1	NF2	NFATC2	NFE2L2	NIPBL	NKX2-1	NOTCH1	NOTCH2	NRAS	NRG1	NSD1	NTRK1	NTRK3	NUTM1	PBRM1	PBX1	PDGFRA	PIK3CA	PIK3CB	PIK3CG	PIK3R1	PLXNB2	POLE	POLQ	PPM1D	PPP2R1A	PRDM1	PREX2	PSIP1	PTEN	PTPN13	PTPRB	PTPRC	PTPRK	PTPRT	RAC1	RAD21	RAF1	RANBP2	RARA	RASA1	RB1	RBM10	RNF43	ROS1	RPL22	RUNX1T1	SALL4	SCAF4	SETBP1	SETD2	SMAD4	SMARCA4	SOS1	SOX17	SOX2	SOX9	SPEN	SPOP	STAG2	STIL	STK11	TCF7L2	TERT	TET1	TP53	TP63	TRRAP	TSC1	UBR5	UNCX	USP6	USP9X	VHL	WWTR1	ZBTB16	ZFHX3	ZNF521
SBS18	-1.1208	0.0	0.00056021	-0.060849	0.0	0.0	-15.065	-0.070618	0.0	0.0	-5.3088	0.0	-10.266	0.0	-2.5394	-0.01803	0.0	-0.047056	-0.082608	0.0	0.0	0.0	0.0	0.0	-0.34375	0.0	0.0	0.0	2.0564	-2.4705	-0.091228	0.0	-4.2089	0.0	-0.54528	0.0	-0.0025596	0.0	0.0	12.571	0.0	-0.060534	0.0	0.0	0.0	0.0	0.0	-0.19439	0.0	0.0	-63.098	0.038995	0.0	0.0	0.0	0.0	-0.019352	-3.38	-78.658	0.0	0.0	-0.038333	0.0	0.0	0.0	-0.29803	-0.12829	0.0	0.0	5.2672	0.0	-17.91	0.0	-0.060015	0.0	0.0	-1.7287	0.0	-0.02327	0.0	-8.3096	-9.8259	0.0	0.0	0.0	-0.0026014	-9.2139	-0.12212	0.0	-0.289	-0.016736	-3.2839	-0.46693	-27.208	0.0	0.0	0.0	-1.1146	-1.1995	0.071449	0.0	-0.0079656	0.0	0.0	0.0	0.0	0.0	0.9603	-2.6685	-12.962	-0.70214	0.0	0.0	0.0	-0.012517	0.0	-0.031279	-0.1322	0.0	-0.35058	0.0	-3.7326	-13.712	-0.042019	0.0	-24.485	-0.098215	-1.9018	-2.386	-0.34267	0.0	-0.091157	0.0	0.0	-9.2882	-0.0025456	-2.9965	-0.69063	0.0	0.0	0.0	-0.40421	-1.8258	0.0	-23.312	0.0	-0.1155	0.0012036	-17.269	0.0	-1.4373	0.0	0.0	0.0	0.0	-9.8204	0.0	-0.31513	-14.358	0.0	-0.0019626	0.0	0.0	-0.72375	0.0	0.0	0.0	-0.00082124	0.0070063	0.0	0.0	0.0045897	0.0	0.0	-0.95069	-14.671	-0.0026846	0.0	0.0	-6.497	-0.090512	-1.6032	0.0	0.0	0.0	0.04304	0.0	0.0	0.0	-0.0018434	-0.087652	0.0	-0.18401	0.0	0.0	0.0	-0.15312	0.0	-8.246	-23.593	-16.151	0.0	0.073508	-0.049598	0.087812	-0.080542	-0.02307	-5.7025	-0.049246	0.0	0.0	0.0	0.0	-0.10165	0.0	0.043345	0.050294
SBS19	-3.2465	0.0	-0.0014109	0.0	0.0	0.0	-1.5051	0.0	0.0	0.0	-0.28346	0.0	-13.756	0.0	-2.8976	-0.012083	-0.055095	0.055092	-0.12685	0.0	0.0	0.0	0.0	0.0	-0.16781	0.0	0.0	0.0	-34.298	-4.1268	0.027137	-0.30704	-49.765	0.0	-0.47687	0.0	-0.0015957	0.0	0.0	-61.497	-0.031418	0.0	0.0	0.0	0.0	0.0	0.0	-0.11158	0.0	-22.474	-20.548	0.0	0.0	0.0	0.0	0.0	-0.063876	-10.133	-54.932	0.0	0.0	0.0	0.0	0.0	0.0	-0.18383	-0.23713	0.0	0.0	-5.9085	0.0	-0.069431	0.0	0.0	-0.38129	0.0	31.474	-7.9811	0.0	0.0	0.0	-5.6876	-0.17163	0.57612	0.0	-0.0018519	-4.8872	-5.829	0.0	0.24105	-0.049426	-5.0865	-1.8917	-51.943	-0.23303	-0.33099	0.0	-3.3671	-5.535	0.0	0.0	-0.0060193	0.0	0.0	0.0	0.0	0.0	-0.4077	-0.66031	-5.524	1.1141	0.032952	0.0	0.0	0.14608	0.10392	-4.7448	-3.2222	0.0	-0.15118	0.0	-7.0367	-13.627	-0.50419	0.0	-14.546	-0.1928	-1.0504	-0.92108	-0.12282	0.0	-0.12881	0.0	-0.36126	-31.735	-0.0015636	-14.227	-1.7076	0.0	0.0	0.0	-0.21842	-3.3956	0.0	-43.149	-20.664	-0.066339	0.0028257	-3.6723	0.98416	-3.2718	0.0	0.0	0.0	0.0	-7.6269	-0.082907	-0.15819	0.0	0.0	-0.0012047	0.081924	0.0	-0.84023	0.0	0.46409	0.0	-0.00050071	0.0	0.0	0.0	-0.0012186	0.0	0.0	-2.048	-4.2388	-0.0016622	0.0	0.0	-17.858	-0.1599	-2.3784	0.0	0.0	0.0	-0.043907	0.0	0.0	0.0	-0.0011895	-8.2322	0.0	-0.096159	-4.2356	0.0	0.0	-0.13151	-187.31	66.74	-55.454	-14.795	0.0	-0.11542	-0.042325	-0.048808	-0.1724	0.0	-7.2307	0.0	0.0	0.0	0.0	1.1533	-0.07633	-0.077966	0.0	0.0
SBS20	21.026	0.059254	0.0	0.0	-0.15995	-0.93297	0.0	0.0	0.0	0.0	-4.6759	0.0	0.0	0.0	7.9392	0.0	0.0	-0.069194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.20055	-0.13941	-17.602	0.088044	0.74367	0.0	0.0	0.0	-24.173	0.0	0.0	-0.15235	0.0	0.0	0.0	0.14316	0.0	0.0	0.0	-20.546	0.0	-2.1162	0.39641	0.0	0.0	0.0	0.027402	0.0	633.36	0.0	0.0	0.0	0.033974	0.0	0.0	0.0	0.0	0.0	0.0	0.016913	0.0	-18.231	0.0	0.0	-0.1601	0.0	0.0	-4.7492	0.034242	0.19791	0.0	0.0	0.0	0.0	-13.482	0.0	-22.313	-36.984	0.0	-0.083456	0.14024	-6.2013	0.0	-54.893	-0.4332	24.599	-2.174	-4.8277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.065366	0.0	0.0	0.0	0.0	-1.5506	0.0	0.0	0.0	0.13098	0.088746	-0.079318	0.0	0.0	0.0	0.0	-0.12327	-24.7	0.47248	0.0	187.97	0.21014	0.0	0.93491	0.0	0.0	-0.28779	0.0	0.0	0.0	0.0	0.0	-0.11331	0.0	0.0	0.0	0.95329	0.0	10.564	0.0	-23.524	0.0	0.0022537	-31.097	0.0	-6.8346	0.0	0.0	0.0	0.0	0.0	0.008202	0.0	-16.96	0.0	0.0	0.0	0.0	6.2312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-35.489	0.0	0.0	-0.0077937	0.0	-0.12054	0.0	0.0	0.0	0.0	-0.032391	10.298	0.0	0.0	-0.0016679	-2.4956	0.0	0.0	0.0	0.0	-0.86135	0.0	0.0	0.0	0.0	0.0	-0.43356	0.10876	0.0	-0.071521	0.0	0.0	0.0	0.061906	0.0	0.0	0.0	3.4661	0.0	0.0	0.0	0.0
SBS21	-1.8704	0.0	0.0	0.0	0.0	0.0	0.0	7.3937	0.0	0.0	47.67	0.0	0.0	0.0	-13.142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.043978	-0.14836	0.0	0.0	-0.78005	0.0	0.0	0.0	0.42596	0.0	-0.030987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.043589	0.0	-117.41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-26.836	31.317	0.0	0.0	0.0	0.0	-0.19356	0.0	0.0	0.0	-0.017288	0.0	0.0	0.0	-17.673	-12.526	-0.75033	0.0	-9.2139	0.0	0.0	0.0	-0.38519	-0.14731	0.0	-35.176	0.0	2.2224	0.0	-7.7815	-42.987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.081811	-0.054782	-23.349	0.0	0.0	0.0	0.0	-38.472	-28.249	-0.060812	0.0	-29.881	2.0151	0.0	0.0	0.0	0.0	-0.079469	0.0	-0.36014	0.0	0.0	-23.673	-0.082608	0.0	0.0	0.0	-1.3574	0.0	-30.086	0.0	-13.008	0.0	0.0041612	0.0	0.0	-4.6627	0.0	0.0	0.0	0.0	0.0	0.16739	0.0	0.0	0.0	0.0	0.0	0.0	-0.20424	0.0	-9.789	0.03754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0018847	0.0	-0.047008	0.0	0.0	0.0	0.0	-0.035905	343.65	0.0	0.0	0.0	77.334	0.0	0.0	-1.8125	0.0	0.0	0.0	-0.87744	0.0	0.0	0.0	0.0	0.0	0.0	0.084473	0.0	0.0	0.0	0.0	-0.65939	0.0	0.0	0.0	0.0	-0.094971	0.0	0.075145
SBS22	-1.8257	0.0	0.0	0.0	0.0	-9.2205	0.0	0.0	0.0	0.0	-0.081842	0.0	0.0	0.0	-1.1484	0.0	-0.013802	-0.032007	0.0	0.0	0.0	0.0	0.0	0.0	-0.52089	0.0	0.0	0.0	0.0	0.0	-2.9439	0.0	-24.322	0.0	-0.61482	0.0	0.0	0.0	-17.632	0.0	-0.11971	-0.083039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5488	0.0	0.0	0.0	0.0	0.0	0.0	-0.030842	0.0	-60.677	0.0	0.0	-0.012718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-11.587	0.0	0.0	0.0	0.0	-4.5899	0.0	0.0	-9.3149	-0.014428	-2.2144	-43.646	0.0	-0.12118	0.37608	0.0	0.0	-9.2142	0.0	0.0	0.0	0.0	-1.4666	0.0	-77.416	-0.30825	0.0	50.658	-7.6493	-3.3288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.12094	0.0	-0.066388	0.0	0.0	0.0	0.0	-0.13073	-20.307	-0.069982	0.0	-21.524	-0.07025	0.0	-0.65435	0.0	0.0	-0.085436	0.0	-0.2675	0.0	0.0	-26.173	-3.529	0.0	0.0	0.0	0.25391	0.0	190.83	0.0	0.0	0.0	-0.0017355	-68.207	0.0	-4.7188	0.0	0.0	0.0	0.0	0.0	-0.04888	0.0	-10.85	0.0	0.0	0.0	0.0	-0.97143	0.0	0.32766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-56.332	0.0	0.0	0.016621	0.0	-0.11395	0.0	0.0	0.0	0.0	-0.037451	1317.5	0.0	0.0	-0.0010144	-16.747	0.0	0.0	-0.12797	0.0	0.0	0.0	-6.2479	0.0	0.0	0.0	0.0	-0.076941	0.0	-0.095006	-2.543	0.057221	0.0	0.0	-2.1203	0.0	0.0	1.152	0.0	-0.042428	0.0	0.0
SBS23	-0.18142	0.0	-0.0011542	0.0	0.0	0.0	-6.7361	0.0	0.0	0.0	-0.15133	0.0	-13.756	0.0	-9.3868	-0.0099775	-0.064362	-0.062348	0.0	0.0	0.0	0.0	0.0	0.0	-0.11123	0.0	0.0	0.0	-23.028	-5.6353	-1.8666	-0.19046	-0.044432	0.0	-0.60118	0.0	-0.0015389	0.0	0.0	-50.181	0.0	-0.056051	0.0	0.0	0.0	0.0	0.0	-0.10894	0.0	0.0	0.0	-34.416	0.0	0.0	0.0	0.0	-0.046716	-9.5893	-105.31	0.0	0.0	-0.009783	0.0	0.0	0.0	-0.14532	0.0	0.0	0.0	-14.872	0.0	-0.068602	0.0	0.0	-0.22485	0.0	-5.7818	-14.147	0.0	-0.12991	0.0	0.0	0.0	0.0	-1.0132	0.0	-9.2775	0.0	0.0	-0.23164	0.14879	-7.6967	-1.5185	-29.828	0.0	0.0	0.0	-6.8894	-14.885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-11.933	0.0	0.0	-1.6107	0.0	0.0	0.0	0.051279	0.0	0.045826	0.0	0.0	-0.42286	0.0	-9.0123	2.3078	-0.90891	0.0	-27.949	-0.043845	0.0	-0.85703	-0.62785	0.0	-0.081151	0.0	-0.18105	-25.178	-0.0015288	0.0	-0.17894	0.0	0.0	0.0	-0.59278	-5.8203	0.0	0.0	-5.4574	0.0	-0.0018662	-68.67	0.0	-2.5589	0.0	0.0	0.0	0.0	-36.202	-0.012429	0.0	0.0	0.0	-0.0011883	0.0	0.0	-1.1236	0.0	0.0	0.0	-0.0004961	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-14.015	-0.0016155	0.0	0.0	0.0	-0.079529	-6.7073	0.0	0.0	0.0	-0.033427	0.0	0.0	0.0	0.0043693	0.0	0.0	-0.13508	0.0	0.0	0.0	-0.015035	0.0	-20.97	0.0	0.0	0.0	-0.046628	-0.02201	0.0018965	-0.037571	0.0	-4.4932	0.0	0.0	0.0	0.0	-5.171	0.0	0.0	0.0	0.0
SBS24	-4.4542	0.0	-0.0020392	0.39007	0.0	0.0	-15.582	0.0	0.0	0.0	-0.87679	0.0	0.0	0.0	-5.1742	0.0	-0.016462	0.0	0.12377	0.0	0.0	0.0	0.0	0.0	2.0716	0.0	0.0	0.0	-12.964	-5.6353	0.038278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-30.994	-0.052197	0.0	0.0	0.0	0.0	-0.083946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.69183	0.0	0.0	0.0	0.0	0.0	-22.856	-17.496	0.0	0.0	0.0	-0.0032778	0.0	-0.53935	0.0	0.019621	0.0	-6.2441	0.0	0.0	1.6131	0.0	0.0	0.0032939	0.0	0.0	0.0	-0.016244	0.0	0.0	0.0	0.0	0.0	-0.18839	-0.40164	7.2772	-3.6708	0.0	0.0	0.0	-0.13812	0.078203	0.0	0.089503	0.0	0.049628	0.0	0.0	0.0	0.060516	0.088007	0.0	0.0	16.943	-0.54115	-0.38245	0.0	0.0	0.0	0.46233	0.0	0.0	0.0	0.37065	0.0	0.0	0.0	0.0	-2.2316	0.0	-24.492	201.19	-0.21836	-0.0025746	-49.398	-26.315	-2.1288	0.0	0.0	0.0	0.0	-16.163	0.0	-0.32989	-19.407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.020749	0.0	0.086763	0.0	0.0	-0.0026749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.7856	0.098112	0.6618	0.0	0.0	0.0	-0.069608	0.0	0.0	0.0	-0.001988	-4.5013	0.0	0.0	0.0	0.034935	0.0	0.0	0.0	0.0	0.0	6.5514	0.0	0.0	0.0	0.075771	0.11546	0.0	0.0	-0.050144	0.0	0.0	0.0	0.0	0.073851	0.0	-0.023828	-0.037967
SBS25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.9215	0.0	0.0	-0.040939	0.0	0.0	0.0	0.0	0.0	0.0	-0.57702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.14349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-40.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-10.12	0.0	-0.10336	-21.38	0.0	-17.673	-12.971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.8547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.082777	0.0	0.0	0.0	0.033581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.51285	0.0	0.0	0.0	0.0	-0.2664	0.0	0.0	-29.942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00091247	-41.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-9.0702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.57948	0.0	0.0	0.0	0.0	-0.091541	0.0	0.0	0.0	0.0	-0.027967	0.0	0.0	0.0	-0.0010226	0.0	0.0	0.0	-3.4019	0.0	0.0	0.0	-14.742	0.0	0.0	0.0	0.0	0.0	0.0	0.07095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-134.51	0.0	-0.15116	0.0	0.0
SBS26	-7.5079	0.0	0.0	0.0	0.0	0.0	177.55	-0.79294	0.0	0.0	-2.1323	0.0	0.0	0.0	-11.866	0.0	-0.039299	0.0	-0.1027	0.0	0.0	-40.423	0.0	0.0	0.0	-20.151	0.0	0.0	0.0	0.0	-0.13921	-0.086182	-9.1699	0.0	-0.74947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4801	0.0	202.6	-0.90362	0.0	-0.13625	0.0065886	4.1312	0.0	-0.73848	0.0	0.0	0.0	-0.090521	0.068122	0.0	-77.796	0.0	0.0	-0.040706	0.0	0.0	-4.7317	0.0	-0.10968	0.0	0.0	-4.4301	0.0	-0.1445	0.0	0.0	17.561	23.428	0.0	-10.078	0.0	0.0	0.0	0.0	0.0	0.0	-9.2273	0.0	-9.2138	0.0	0.0	0.0	0.0	0.0	0.0	-60.526	0.0	0.0	0.0	-6.4095	-58.281	0.0	-1.2463	-0.015213	0.0	-22.269	0.0	0.0	0.0	0.0	0.0	0.0	-1.6656	0.0	0.0	0.0	0.079615	0.59662	-0.023919	-14.709	0.0	0.066264	0.0	-0.81967	-35.677	-0.12287	0.0	-10.191	-0.14857	-21.165	-0.26422	-0.56298	0.0	0.0	0.0080761	-0.28013	0.0	0.0	-24.035	-2.9197	-1.825	0.0	0.0	0.0	0.0	-16.764	0.0	-22.549	0.0	0.0	0.0	0.38057	-7.1094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.001652	0.0	0.0	0.0	-0.024437	0.0	0.0	0.0	0.069112	0.0	0.0	0.0	0.0	0.0	0.0	-4.2826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-22.601	-0.046064	-84.43	0.0	0.0	0.0081983	0.0	0.0	0.0	-1.2449	0.0	0.0	0.0	-90.027	0.0	0.0	0.0	0.0	0.0	0.0	-0.11585	-0.11492	0.0	0.0	0.073456	0.0	0.0	0.0	-145.08	0.0	0.0	0.039024	0.0
SBS27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.077219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SBS28	0.0	0.0	0.0	0.0	0.0	0.0	54.865	0.0	0.0	0.0	-0.14344	0.0	0.0	0.0	28.282	0.0	-0.013275	0.0	-0.028309	0.0	0.0	0.0	0.0	0.0	-0.1125	0.0	0.0	0.0	0.0	0.0	-8.9285	0.0	-10.082	0.0	-0.082768	0.0	0.0	0.0	-17.632	0.0	-0.11769	0.0	-0.59874	0.0	-132.56	0.0	0.0	0.0	-0.0027719	72.468	0.0	-0.023674	0.0	0.0	0.99374	-0.02911	-0.029946	0.0	0.0	0.0	0.0	-0.092124	0.0	0.0	0.0	0.0	0.0	0.0	-37.385	20.442	0.0	-79.056	0.0	0.0	0.0	-1.2369	0.0	0.0	-0.01556	0.0	-37.512	0.0	-17.522	-12.771	0.0	0.0	0.0	0.0	0.0	-0.23164	0.0	-10.805	0.0	0.0	-0.194	0.0	-4.6866	-5.9712	-31.71	0.0	-2.8407	-0.021209	0.0	-83.348	0.0	0.0	0.0	0.0	0.0	0.0	5.1526	0.0	0.0	0.0	0.12104	0.0	64.669	-0.010218	0.0	-0.23595	0.0	0.0	0.0	5.874	0.0	0.0	0.20425	-20.648	0.0	-0.49008	0.0	0.0	0.0	-0.24283	0.0	0.0	-14.436	0.0	-1.1988	0.0	0.0	-2.1245	0.0	-33.86	0.0	-10.534	0.0	-0.0012891	-92.658	0.0	2.5398	0.0	0.0	0.0	0.0	0.0	-0.076298	0.0	-5.5988	-7.1589	-0.0014278	0.0	0.0	0.0	-0.0043676	-9.789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0019329	0.0	-0.1112	0.0	0.0	0.0	-15.928	-0.015186	-64.659	0.0	0.0	0.0	-0.088406	0.0	0.0	-3.1376	0.0	0.0	0.0	422.23	0.0	0.0	0.0	0.0	-0.027846	0.0	-0.14417	-13.614	0.0	0.0	-0.077368	-0.16182	0.0	0.2059	0.0	0.0	-0.16384	0.0	0.0
SBS29	0.0	0.0	-0.0027412	-0.41522	0.0	0.0	-11.242	-0.04943	0.0	0.0	-0.091116	0.0	-41.592	0.0	-12.49	-0.015913	0.0	-0.042054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-20.611	-18.332	0.020765	0.0	-27.519	0.0	-0.43178	0.0	-0.0015796	0.0	0.0	-31.278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.074136	0.0	-6.2262	1.7561	0.0	0.0	0.0	0.0	0.0	0.0033901	-10.156	-0.18737	0.0	0.0	0.0	0.0	0.0	0.0	-0.26914	-0.075819	0.0	0.0	-0.091878	0.0	0.0	0.0	0.0	0.0071738	0.0	25.44	0.0	0.0	0.0	3.184	-4.8668	0.0	0.0	0.0	-0.0040932	-4.643	392.38	0.0	-0.41832	0.085787	-1.1916	-1.9411	1.0654	0.31573	0.0	0.0	1.9222	0.69344	-0.092367	0.0	0.067109	0.0	0.0	0.0	0.0	0.0	0.092193	0.0	2.1042	-4.6369	0.0	0.0	0.0	-0.11857	-0.085872	-0.056939	0.0	0.0	-0.43674	0.0	-1.0915	-5.7987	0.14028	0.0	0.0	0.025567	-4.2253	-1.183	-1.2357	0.0	-0.41745	0.0	0.0	-27.976	-0.0015844	-28.265	0.0	0.0	0.0	0.0	-0.59287	-4.4852	0.0	6.1297	0.0	0.24281	-0.0012295	-66.413	-35.541	0.2392	0.0	0.0	0.0	0.0	0.018873	0.037455	-0.39869	-5.3967	0.0	-0.0011985	0.0	0.0	-0.4261	0.0	0.0	-0.069568	-0.00049867	-0.053057	0.0	0.0	-0.0029223	0.0	0.0	-2.0995	-0.15715	0.011711	0.0	0.0	0.0	-0.031717	-14.454	0.0	0.0	0.0	-0.022411	0.0	0.0	0.0	-0.0020133	-1.0266	0.0	0.0	0.0	0.0	0.0	-0.062199	0.0	71.131	-71.414	-4.4491	0.0	-15.436	-0.062441	-0.023112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1478	0.0	-0.033275	0.0
