	ABL2	ACVR2A	AFF3	ALK	AMER1	APC	ARHGAP35	ARID1A	ARID1B	ARID2	ARNT	ASXL1	ASXL2	ATF7IP	ATM	ATR	ATRX	BAP1	BCL6	BCL9	BCL9L	BCOR	BCORL1	BRAF	BRCA2	BRD4	CACNA1A	CAMTA1	CARD11	CASP8	CCND1	CCND2	CCNE1	CD79B	CDH1	CDH11	CDK12	CDK4	CDK6	CDKN1A	CDKN1B	CDKN2A	CHD3	CHD4	CHD8	CIC	CLTC	CREBBP	CTCF	CTNNB1	CUX1	DDR2	DDX5	DEK	DICER1	DNMT1	EGFR	ELF3	ELK4	EP300	ERBB2	ERBB3	ERBB4	ERCC2	ESR1	ETV1	ETV5	EZH2	FAS	FAT1	FAT4	FBXW7	FCGR2B	FCRL4	FGFR1	FGFR2	FGFR3	FGFR4	FHIT	FLT4	FOXA1	FOXL2	FOXO1	FOXO3	FUBP1	GATA2	GATA3	GNAS	GRIN2A	GTF2I	H3F3A	HEY1	HIST1H3B	HLF	HMGA2	IDH1	IDH2	IKBKB	IKZF3	IL7R	INPPL1	IRS4	JAK1	JAK3	KANSL1	KAT6A	KDM5A	KDM6A	KDR	KEAP1	KIT	KLF5	KMT2A	KMT2B	KMT2C	KMT2D	KRAS	LPP	LRP1B	MACF1	MAP2K1	MAP2K4	MAP3K1	MAP3K13	MDM2	MDM4	MECOM	MED12	MET	MGA	MITF	MSI2	MTOR	MYC	MYCL	MYH9	NCOA2	NCOR1	NCOR2	NF1	NF2	NFATC2	NFE2L2	NIPBL	NKX2-1	NOTCH1	NOTCH2	NRAS	NRG1	NSD1	NTRK1	NTRK3	NUTM1	PBRM1	PBX1	PDGFRA	PIK3CA	PIK3CB	PIK3CG	PIK3R1	PLXNB2	POLE	POLQ	PPM1D	PPP2R1A	PRDM1	PREX2	PSIP1	PTEN	PTPN13	PTPRB	PTPRC	PTPRK	PTPRT	RAC1	RAD21	RAF1	RANBP2	RARA	RASA1	RB1	RBM10	RNF43	ROS1	RPL22	RUNX1T1	SALL4	SCAF4	SETBP1	SETD2	SMAD4	SMARCA4	SOS1	SOX17	SOX2	SOX9	SPEN	SPOP	STAG2	STIL	STK11	TCF7L2	TERT	TET1	TP53	TP63	TRRAP	TSC1	UBR5	UNCX	USP6	USP9X	VHL	WWTR1	ZBTB16	ZFHX3	ZNF521
PDK1_pS241	0.0	0.0	22.61	0.0	0.0	0.0089889	0.0	0.0	0.0	0.0	0.0029454	0.0	-64.763	-9.8051	0.0	0.0	-0.083992	0.0	0.0	-0.0032696	-0.0056153	0.0	-29.7	0.0049536	-0.033367	0.0	0.0	-22.948	0.0	25.677	0.0	-11.65	-0.058202	0.0	0.0047549	-66.762	-0.0043842	0.0	0.0	0.0	0.0	-0.024408	0.0	0.0	0.0	0.89023	-0.22156	0.0	0.0	4.0158	3.7598	0.0	0.0	0.0	0.0	-0.031884	0.0	0.0	0.0	0.0	0.0	-0.018691	0.0	0.086155	0.0	2.2246	-0.00027311	0.0	0.0	0.0	0.0	-13.944	0.0	-0.0024572	0.0	51.375	0.013349	0.0	0.0	0.0	63.84	0.0	0.0	2.2958	0.034661	0.0	0.0	0.0	0.0	-1.9105	0.20807	0.068453	57.217	0.0	0.061884	-2.0557	0.0	0.0	-0.028558	0.0	0.0	0.0	0.71804	-70.859	0.0	0.0	0.0	0.0	0.0	-0.15034	0.0	0.0014148	0.0	0.0	0.0	0.0	0.0060905	-1.3526	0.0	0.0	-0.00040868	-0.020423	42.919	0.0	0.02914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0084402	0.0	0.0	18.755	0.53748	0.0	-39.089	0.0	-10.633	0.53468	0.0	0.0	-5.98	0.0	0.0	0.0	0.0	0.0	-2.6807	0.0	-0.033788	0.0	0.77035	0.61166	-0.07129	0.0	1.4886	3.569	-168.02	0.0	0.0	0.0	0.0	-70.708	0.0	44.355	-0.12298	0.0	0.0	-0.03244	0.0013875	0.0	0.0	0.010802	0.0	0.0	0.0	0.073675	0.0	-114.18	0.0	0.0	0.0	0.25198	0.0	0.0	0.0	0.00028284	-1.7863	0.0	0.0	0.0	0.0	0.0033111	-0.27115	0.62583	0.0070858	18.128	0.0	-0.0093878	-0.094676	0.0	-0.069843	0.052873	0.0	-30.902	0.0	-0.00050609	0.0	0.0	0.0	0.0	-0.61241	-0.05062	0.0
PEA15	0.0	0.0	11.379	0.0	0.0	-0.016355	0.0	0.0	0.0	0.0	0.18038	0.0	-122.45	17.382	0.0	0.0	0.065407	0.0	0.0	0.03795	-0.0020327	0.0	-1.1299	0.0017976	0.00079356	0.0	0.0	-9.2425	0.0	-25.947	0.0	4.2217	0.0	0.0	0.039474	-19.479	-0.0018418	0.0	0.0	0.0	0.0	-0.036494	0.0	0.0	0.0	1.1017	0.0	0.0	0.0	-0.86703	-0.48804	1.0269	0.0	0.0	1.4201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.28697	0.0	-4.6216	0.0	0.0	0.0	0.0	0.0	6.1039	1.0416	-0.00051983	0.0	-3.4691	7.3769e-05	0.0	0.0	0.0	155.16	0.0	0.0	8.347	-0.0014529	0.15944	0.0	0.0	0.0	-2.443	0.0	0.0	17.693	0.0	0.0	0.20967	0.0	0.0	0.0	0.0	0.0	0.0	-0.89342	-7.086	0.0	0.0	0.0	0.0	0.0	-0.060795	0.0	-0.0033309	0.0	0.0	0.0	0.0	0.023831	1.1651	0.0	0.0	0.00073422	-0.0013853	-77.414	0.0	0.013261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020833	0.032481	0.0	-34.095	0.041985	0.0	-70.198	0.0	-10.26	-5.5674	0.0	0.0	0.0	0.0	0.28799	-0.06867	0.0	0.0	7.2418	0.0	0.0	0.0	4.2186	-3.0134	0.0	3.3236	0.37365	-5.9798	70.252	0.0	0.0	0.0	0.0	58.753	0.0	143.49	0.0	0.0	0.0	0.13795	-0.0022362	0.0	0.0	0.080204	0.0	0.0	0.0	-0.017246	0.14643	-152.93	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005217	-0.80072	0.0	0.0	0.0	0.0	-0.0085757	0.0	0.0	0.0	8.5671	-0.0027365	-0.0049	0.024992	0.0	0.0	0.0	0.0	-68.381	0.0	0.002662	0.0	0.0	0.0	0.0	1.2116	0.044224	0.0
PI3KP110ALPHA	0.0	0.0	20.816	0.0	0.0	0.050651	0.0	0.085182	0.0	0.0	-0.082707	0.0	105.52	-23.83	0.0	0.0	0.0	-0.13168	0.38058	-0.022924	-0.0021125	0.0	4.5087	0.10403	-0.011151	0.0	0.0	35.529	0.0	-12.805	0.0	2.0933	0.0	0.49566	-0.011377	4.4481	0.0016787	0.0	-0.28672	0.0	0.0	0.0	0.0	0.0	0.0	4.5188	0.0	0.0	0.0	-2.0989	8.1563	-0.012245	0.0	0.0	0.0	0.037768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.75934	0.0	4.8867	0.37901	0.0	0.0	0.0	0.0	3.0656	0.0	-0.0034873	0.0	87.98	-0.015903	0.0	0.0	0.0	16.741	0.0	0.0	1.8294	0.098415	0.0	0.0	0.0	0.0	4.8028	2.5856	0.0	-10.072	0.0	0.0	2.1769	0.0	0.0	-0.062182	0.0	0.0	0.0	1.5683	41.286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0086409	0.0	0.0	0.0	0.0	-0.061244	1.3585	0.0	0.0	0.0010565	0.019616	72.276	0.28616	0.00089537	0.0	0.2631	0.0	0.0	0.0	0.0	2.7808	0.14719	0.0	0.0	-36.028	0.4846	0.0	29.02	0.0	5.0286	-5.4497	0.0	0.0	-4.5477	0.0	0.0	-0.11018	0.0	0.0	2.0928	0.0	0.0	0.0	0.0	1.4629	0.038886	1.4756	-3.1951	1.3038	-86.45	0.0	0.0	0.0	0.0	-6.211	0.0	154.02	0.0	0.0	0.0	0.062936	-0.0062987	0.0	0.0	0.056762	0.0	0.0	0.0	0.033405	0.0	92.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0057105	0.49579	0.0	0.0	1.9523	0.51511	-0.00088645	1.4952	0.0	0.0	3.0209	0.0	-0.0089711	0.026757	0.0	0.11987	0.52803	0.0	-13.411	0.0	0.00072912	-3.2133	0.0	0.0	0.19845	0.75966	0.11854	0.0
PKCALPHA	-0.34136	0.0	-55.104	0.0	0.0	-0.065529	0.0	0.0	0.0	0.0	0.076329	0.0	-17.025	11.213	0.0	0.0	0.038418	0.0	0.0	-0.012437	0.0049884	0.0	-4.0083	-0.02606	0.013167	0.0	0.0	8.3628	0.0	22.345	0.0	-21.771	0.0	0.0	0.022124	105.08	-0.003329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.7252	-7.09	0.0	0.0	-0.089202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.27128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08314	0.0	-0.0009867	0.0	6.4167	-0.015068	0.0	0.0	0.0	-36.52	0.0	0.0	-0.97925	0.052333	-0.049715	0.0	0.0	0.0	-0.52673	0.0	0.0	-23.477	-0.060983	0.0	2.4376	0.0	0.0	0.0	0.0	0.0	0.0	5.3121	43.642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.012864	0.0	0.0	0.0	0.0	0.024017	0.38158	0.0	0.0	-0.0022212	-0.015419	-24.515	0.0	0.0038997	0.0	-0.018907	0.0	0.0	0.0	0.0	-1.1268	-0.025135	0.085239	0.0	17.598	0.0	0.0	83.138	0.0	21.203	3.5575	0.0	0.0	0.46001	0.6579	0.58085	-0.11396	0.0	0.0	2.9973	0.0	0.0	0.0	0.46711	-1.3514	-0.033418	-1.4151	0.44184	0.0	93.426	0.0	0.0	0.0	0.0	9.3078	0.0	-108.65	0.14101	0.0	0.0	0.036292	-0.0082143	0.0	0.0	0.0034701	0.0	0.0	-0.021153	0.045538	0.0	-45.266	0.0	0.0	0.0	0.24176	0.0	2.8562	0.0	0.0060067	-0.50051	0.0	0.0	0.0	0.0	-0.0032634	0.0	0.0	0.0	-5.6879	-0.034575	-0.0031322	-0.041707	0.0	-0.074651	-0.091605	0.0	22.115	0.0	0.0056837	0.98514	0.0	0.0	0.0	0.0	-0.028788	0.0
PKCALPHA_pS657	0.0	0.0	0.0	0.0	0.0	-0.022869	0.0	0.0	0.0	0.0	0.030831	0.0	-24.744	1.0464	0.0	0.0	0.03496	0.0	0.0	-0.0031289	0.0032451	0.0	-16.884	-0.04561	0.0064981	0.0	0.0	27.936	0.0	-26.669	0.0	-21.963	0.0	0.0	0.019469	-50.087	-0.0032389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.424	-6.1082	0.0	0.0	-0.097403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.79037	0.0	0.0	0.0	0.0	0.0	-3.5799	0.25309	-0.0014884	0.0	33.678	-0.012743	0.0	0.0	0.0	99.316	0.0	0.0	-0.54045	0.062333	-0.084385	0.0	0.0	0.0	-0.49744	0.0	0.0	-16.048	-0.030174	0.0	1.0719	0.0	0.0	0.0	-0.0038224	0.0	0.0	2.7467	56.989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0095585	0.0	0.0	0.0	0.0	0.1019	-0.49859	0.0	0.0	-0.00049742	-0.0028081	33.451	0.0	0.0039027	0.0	0.0	0.0	0.0	0.0	0.0	-1.2885	0.014537	0.0022274	0.0	10.614	0.0	0.0	42.91	0.0	15.431	-0.48411	0.0	0.0	3.6306	0.0	0.99145	-0.076787	0.0	0.0	0.73434	0.0	0.0	0.0	0.4251	-1.234	-0.026604	0.0	-1.3162	0.0	9.1928	0.0	0.0	0.0	0.0	-6.642	0.0	-58.473	0.020095	0.0	0.0	0.048549	-0.011362	0.0	0.0	0.023584	0.0	0.0	0.0	0.031127	0.0	-108.54	0.0	0.0	0.0	0.13512	0.0	0.0	0.0	0.0062956	1.4576	0.0	0.0	0.0	0.0	-0.003176	0.0	0.0	0.0	-10.335	-0.049242	-0.003564	0.0	0.0	0.0	0.0	0.0	30.011	0.0	0.0055697	5.507	0.0	0.0	0.0	0.012809	0.080978	0.0
PKCDELTA_pS664	0.86948	0.0	39.951	0.0	0.0	-0.1117	0.0	0.0	0.0	0.0	-0.012413	0.0	-25.29	-6.2536	0.0	0.0	0.0	0.0	0.0	-0.00471	0.0015213	0.0	19.642	0.036099	-0.0021088	0.0	0.0	-4.5903	0.0	14.9	0.0	11.271	-0.06924	0.0	0.032046	11.174	-0.0022155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.3803	0.0	0.0	0.0	-2.076	-1.9915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.94782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.74629	0.25926	0.00348	0.0	-22.711	0.014039	0.0	0.0	0.0	96.619	0.0	0.0	0.051327	0.099529	0.0	0.0	0.0	0.0	3.0827	0.0	0.0	132.07	0.043081	0.0	1.2641	0.0	0.0	0.0	0.0	0.0	0.0	-0.53544	-162.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0074603	0.0	0.0	0.0	0.0	-0.012771	-0.49527	0.0	0.0	-0.00050542	-0.020322	-45.77	0.0	-0.0015425	0.0	0.0	-0.017593	0.0	0.0	0.042968	0.40142	0.068893	-0.10095	0.0	1.0357	-0.18959	0.0	7.0113	0.0	13.118	-7.8083	0.0	0.0	8.3407	0.0	0.27486	-0.010387	0.0	0.0	0.0	0.0	0.0	0.0	0.10852	0.90239	0.0	0.0	3.5599	5.4111	15.202	0.0	0.0	0.0	-0.053878	-0.51561	0.0	8.7345	0.0	0.0	0.0	-0.10809	-0.014999	0.0	0.0	-0.064161	0.0	0.0	0.0	0.067535	0.0	58.692	0.0	0.0	0.0	-0.11216	0.0	-4.6989	0.0	-0.0015315	1.2337	0.0	0.0	0.0	0.0	-0.0021905	-1.1183	0.23751	0.0	-8.5103	0.0	-0.00036238	-0.077386	0.0	-0.098943	0.072305	0.0	-11.428	0.0	0.0069537	0.0	0.0	0.0	0.0	0.092935	-0.016685	0.0
PR	0.056889	0.0	-37.088	0.0	0.0	-0.15216	0.0	0.026031	0.0	0.0	-0.083739	0.0	6.2571	1.7842	0.0	0.0	0.0	0.0	-0.01929	-0.012249	-0.0050984	0.0	0.0	-0.014876	-0.00015627	0.0	0.0	6.2681	0.0	-18.759	-0.096861	-24.443	0.0	0.0	0.029565	-131.13	-0.0084142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.92881	0.0	0.0	0.0	3.9262	3.6856	0.0	-0.020256	0.0	0.0	-0.048343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.526	-0.16311	-0.004643	0.0	-23.243	-0.017345	0.0	-0.13838	0.0	62.793	0.0	0.0	-4.5967	0.0	0.0	-0.065809	0.0	0.0	-2.1514	0.0	0.0	-0.19433	-0.11374	0.0	2.0056	0.0	0.0	-0.071156	0.0	0.25905	0.0	0.57171	1.483	0.0	0.0	0.0	0.0	0.0	0.0	-0.0096789	-0.0032517	0.0	0.0	0.0	0.0	0.044126	1.8737	0.0	0.0	0.0037919	0.011413	-21.386	0.0	-0.0055682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.066928	0.0	-0.76779	-45.476	0.0	0.0	-48.917	0.0	2.4066	4.4371	0.0	0.0	-4.3213	0.0	0.87104	0.03091	0.0	0.0	-5.2089	0.0	0.0	0.0	-2.5652	0.88991	0.0	0.073489	-0.0080415	-4.4969	133.77	0.0	0.0	0.0	0.0	-42.621	0.0	-155.65	0.0	0.0	0.0	-0.01257	-0.00098618	0.0	0.0	0.0078339	0.0	0.0	0.0	-0.078928	0.0	-123.55	0.0	0.0	0.0	0.045607	0.0	0.0	0.0	-0.0093773	-0.88937	0.0	0.0	0.87283	-0.017755	0.001328	-2.543	0.0	0.0	-2.1418	0.0	0.00066925	0.0	0.0	-0.16649	-0.025763	0.0	-8.0419	0.0	-0.0086737	0.0	0.0	0.0	0.0	0.35068	0.025384	0.0
PRAS40_pT246	-0.12951	0.0	-31.479	0.0	0.0	-0.045038	0.0	0.0	0.0	0.0	-0.057654	0.0	144.03	10.055	0.0	0.0	0.064675	0.0	0.0	-0.029522	-0.0021557	0.0	-0.16705	0.13003	-0.010499	0.0	0.0	-5.4286	0.0	31.242	-0.065899	0.0	0.0	0.0	-0.0072195	0.0	-0.0010256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.39784	0.0	0.0	0.0	1.2957	-8.1667	0.0	0.0	0.0	1.2371	0.0	0.0	0.0	0.0	0.0	-0.042166	0.0	0.0	-0.88789	0.0	-1.6526	0.0	0.0	0.0	0.0	0.0	-22.737	0.0	0.0017394	0.0	57.667	0.03198	0.0	0.0	0.0	139.27	0.0	0.0	1.6523	-0.12072	0.0074703	0.0	0.0	0.0	-2.6773	-3.4477	0.0	-56.291	-0.12743	0.0	2.6461	0.0	-0.10379	-0.068667	0.0	0.0	0.0	-4.41	31.857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0042623	0.0	0.0	0.0	0.0	0.055759	1.554	0.0	0.0	0.0035596	-0.022639	-17.024	0.0	0.012384	0.0	0.0	0.0	0.0	0.0	0.0	-2.666	0.12688	-0.037827	-1.9412	11.726	0.0	0.0	14.476	0.0	33.102	0.0	0.0	0.0	11.235	0.0	-1.2944	-0.16462	0.0	0.0	-1.9741	0.0	0.0	0.0	0.70766	-2.6416	0.0	0.0	1.0486	1.187	-68.048	0.0	0.0	0.0	0.0	25.684	0.0	78.613	0.0	0.0	0.0	-0.050315	0.00051245	0.0	0.0	0.015487	-0.059251	0.0	0.0	-0.066334	0.0	-135.08	0.0	0.0	0.0	-0.12813	0.0	0.0	0.0	0.0079178	-1.1471	0.0	0.0	0.0	0.0	0.0030644	3.0167	-0.079291	0.0	-0.67244	0.0	-0.0066562	0.0	0.0	0.0	0.0	0.0	-40.225	0.0	-0.0066768	-7.3823	0.0	0.0	0.0	1.1422	-0.014615	0.0
PTEN	0.0	0.0	12.42	0.0	0.0	-0.049496	0.0	0.0	0.0	0.0	-0.0097036	0.0	37.482	10.473	0.0	0.0	0.0	0.0	0.0	-0.0078751	-0.0031296	0.0	26.2	-0.053055	-0.037221	0.0	0.0	43.407	0.0	11.309	0.030902	8.0137	0.0	0.0	0.016035	45.293	-0.00099731	0.0	0.0	0.0090206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.11324	-2.1724	-0.6648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.69984	0.0	-1.1705	0.063018	0.0	-0.15473	0.0	0.0	-3.0889	0.0	-0.0027726	0.0	-50.375	0.023667	0.0	0.0	0.0	-90.499	0.0	0.0	-9.7181	0.0	0.0	0.0	0.0	0.0	0.77718	0.0	0.0	-16.665	0.0	0.0	-0.91477	0.0	0.0	-0.070127	0.0	0.0	0.0	-0.13131	-76.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0088468	0.0	0.0	0.0	0.0	0.016046	1.1022	0.0	0.0	0.0036836	0.063091	-46.781	0.0	-0.017275	0.0	0.0	0.0	0.0	0.0	0.0	3.0148	0.21747	0.0	-0.35424	-18.221	0.0	0.0	-50.939	0.0	-55.136	-0.8555	0.0	0.0	-12.547	0.0	-0.26443	0.0	0.0	0.0	-1.4141	0.0	0.0	0.0	-0.086005	-1.6129	0.11646	0.0	-3.3328	-9.9063	65.358	0.0	0.0	0.0	0.0	-92.444	0.0	-46.194	-0.8085	0.0	0.0	-0.093818	0.0032518	0.0	0.0	-0.12448	0.0	0.0	0.0	-0.020329	-0.055568	-8.5934	-0.1753	0.0	0.0	0.087753	0.0	0.0	0.0	-0.0044136	-0.17873	0.0	0.0	0.0	0.031116	0.0019314	0.94692	-1.1982	0.0	-14.099	0.0	-0.0045401	-0.077648	0.0	0.0	0.10268	0.0	99.711	0.0	-0.00055472	0.0	0.0	0.0	0.0	-0.48055	-0.07668	0.0
RAD50	0.0	0.0	0.0	0.0	0.0	-0.081402	0.0	0.0	0.0	0.0	0.13318	0.0	210.12	14.643	0.0	0.0	-0.0025459	0.0	0.0	0.011615	-0.0062408	0.0	-3.7302	0.027224	0.00041394	0.0	0.0	-47.898	0.0	68.114	-0.13485	-5.4037	0.056149	0.0	0.01282	-57.307	0.010419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.2436	0.0	0.0	0.0	4.0277	-6.645	0.0	0.0	0.0	-1.8443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.8244	0.0	0.00030338	0.0	4.8078	-0.014221	0.0	0.0	0.0	-19.967	0.0	0.0	4.5405	-0.073362	-0.3023	0.0	0.0	0.0	3.815	2.1752	0.0	-57.483	0.0	-0.04951	0.0	0.0	0.0	0.06308	0.0	-0.40154	0.0	-6.8298	-90.441	0.0	0.0	0.0	0.0	0.0	0.0	0.12444	0.0048856	0.0	0.0	0.0	0.0	-0.10128	-0.61184	0.0	0.0	0.0057623	0.033207	43.673	0.0	-0.032865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.031431	0.0	-1.3449	29.451	0.0	0.0	-92.039	0.0	3.5396	4.5903	0.0	0.0	0.88408	0.24866	0.5822	0.0	0.0	0.0	-2.7766	0.0	0.046372	0.0	1.2909	-1.5877	0.0	0.0	1.2331	7.9687	-150.14	0.0	0.0	0.0	0.0	69.149	0.0	70.544	-0.25101	0.046516	0.0	-0.10897	0.002558	0.0	0.0	0.11021	0.0	0.0	0.0	0.13971	0.0	-16.904	0.0	0.0	-0.1158	0.0	0.0	-10.013	0.0	0.0053168	1.2603	0.0	0.0	0.0	-0.017181	-0.010697	0.0	0.713	0.0	2.0836	0.0	-0.00042476	0.0	0.0	0.039713	-0.031432	0.0	-19.185	0.0	-0.0071475	-4.9065	0.0	0.0	0.0	0.047787	-0.12223	0.0
RAD51	0.0	0.0	8.8554	0.0	0.0	0.016391	0.0	0.0	0.0	0.0	0.04417	0.0	50.257	-3.2609	0.0	0.0	0.0	0.0	0.0	0.0057633	0.0003032	0.0	14.649	-0.023332	-0.022524	0.0	0.0	29.131	0.0	-27.893	0.07533	-11.809	0.0	0.0	0.0043317	44.696	-0.0010901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.91206	0.0	0.0	0.0	0.14573	-0.075247	0.19606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020554	0.0	0.0	0.0	0.0	0.0	0.0	20.545	0.0	0.0023848	0.0	11.471	-0.019025	0.0	0.0	0.0	79.288	0.0	0.0	-8.0693	0.0	0.0	0.0	0.0	0.0	0.3505	0.0	0.0	31.273	0.0	0.0	-0.25867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-22.062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0061378	0.0	0.0	0.0	0.0	0.054458	1.6251	0.0	0.0	-0.0011178	0.003629	-51.695	0.0	0.037964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.026547	0.0	0.40909	47.238	0.80163	0.0	42.969	0.0	-33.498	-1.2327	0.0	0.0	2.0661	0.0	0.41204	0.0	0.0	0.0	1.4779	0.0	-0.042557	0.0	2.0376	-3.3977	0.0	0.0	0.4696	-9.6376	66.412	0.0	0.0	0.0	0.0	-79.214	0.0	15.984	0.013963	-0.013576	0.0	-0.0049421	-0.0083645	0.0	0.0	0.00473	0.0	0.0	0.0	0.046686	0.0	41.025	0.0	0.0	0.0	0.0	0.0	-5.3391	0.0	-0.0065993	-2.0462	0.0	0.0	0.0	0.0	0.0019814	0.0	0.0	0.0	4.0525	0.0	0.001409	0.0025426	0.0	0.10035	0.3547	0.0	39.887	0.0	-0.0045887	-2.9153	0.0	0.0	0.0	-0.34435	0.048308	0.0
RB_pS807S811	0.27367	0.0	-30.214	0.0	0.0	0.054926	0.0	0.0	0.0	0.0	0.14657	0.0	-55.033	-15.795	0.0	0.0	0.0	0.0	-0.12399	0.025771	-0.0057834	0.0	-1.9848	0.001402	0.022125	0.0	0.0	-23.357	0.0	-106.2	0.047009	9.1286	0.0	0.0	0.019119	-99.015	0.0029261	0.0	0.0	0.0	0.0	0.058643	0.0	0.0	0.0	-0.58023	0.0	0.0	0.0	0.58347	2.0083	0.11791	0.0	0.0	-0.83417	0.0	0.0	0.0	0.0	0.0	0.0	-0.068763	0.0	-0.81808	0.0	-3.2818	-0.099843	0.0	0.0	0.0	0.0	0.0	0.26522	0.0091499	0.0	41.37	-0.010312	0.0	0.0	0.0	87.565	0.0	0.0	1.1897	0.0	-0.0496	0.0	0.0	0.0	-1.8053	0.0	0.0	46.182	0.0	0.0	3.734	0.0	0.0	0.0	0.0	0.0	0.0	1.6116	-49.383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0018951	0.0	0.0	0.0	0.0	-0.042219	-1.814	0.0	0.0	-0.0078671	-0.027147	-9.5759	0.0	0.0051386	0.0	0.0	0.0	0.0	0.0	0.0	0.13327	0.23445	0.0	-0.024576	-11.327	0.0	0.0	2.1033	0.0	-51.695	-3.768	0.0	0.0	3.0327	0.0	0.85823	-0.076115	0.0	0.0	0.64034	0.0	0.0	0.0	0.38541	0.0	0.0	0.0	0.65397	-15.503	156.89	0.0	0.0	0.0	0.0	-22.754	0.0	85.568	-0.10661	0.0	0.0	-0.054683	0.010456	0.0	0.0	-0.032487	0.0	0.0	0.0	-0.028513	-0.17285	88.847	0.0	0.0	0.0	0.0	0.0	-0.36196	0.0	-0.0016446	0.076653	0.0	0.0	0.0	-0.11452	0.0047231	-2.1871	0.0	0.0	0.0	0.0	-0.0049876	-0.054429	0.0	-0.028778	-0.13975	0.0	0.77644	0.0	0.0043676	0.0	0.0	0.0	0.0	0.0	0.099768	0.0
